"id","adult","backdrop_path","genre_ids","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
53457,False,"/okAHapFqs7Gx9wI8avrMVXVRUzU.jpg","{18,10752}","fr","Elle s'appelait Sarah","On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being sent to get deported. Sarah however managed to lock her little brother in a closet just before the police entered their apartment. Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.","13.643","/peGUaf6HrX7jSi1HifX64QJb7pm.jpg","2010-09-16","Sarah's Key",False,"7.3",653
14447,False,"/cW47zxNIHau4sGvhMbXyvLhblGg.jpg","{16,35,10751,53}","en","A Matter of Loaf and Death","Wallace and Gromit open a bakery, accidentally getting tied up with a murder mystery in the process. But when Wallace falls in love, Gromit is left to solve the case by himself.","14.29","/aCRoffkRpWRlArR7dAkxabaimLr.jpg","2008-12-03","A Matter of Loaf and Death",False,"7.3",455
11868,False,"/ijbBzlKSKwWNRpebLUGfmXhBrvg.jpg","{27}","en","Dracula","After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.","19.32","/1L45hwUu1P4NRhbRRrE5d9oHamm.jpg","1958-05-22","Dracula",False,"7.3",541
69735,False,"/bNMw3onveTYU7PpLQRK0HQK8JRb.jpg","{28,16,80}","en","Batman: Year One","A wealthy playboy named Bruce Wayne and a Chicago cop named Jim Gordon both return to Gotham City where their lives unexpectedly intersect.","23.706","/mLZRhulJcDsxZWTdfx0trtk6y07.jpg","2011-09-27","Batman: Year One",False,"7.3",874
557,False,"/jHxCeXnSchAuwHnmVatTgqMYdX8.jpg","{14,28}","en","Spider-Man","After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.","85.789","/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg","2002-05-01","Spider-Man",False,"7.3",17868
785663,False,"/o7qbLdslYik6b8TDpepzTAo2RBx.jpg","{28,37,53}","en","Old Henry","A widowed farmer and his son warily take in a mysterious, injured man with a satchel of cash. When a posse of men claiming to be the law come for the money, the farmer must decide who to trust. Defending a siege of his homestead, the farmer reveals a talent for gun-slinging that surprises everyone calling his true identity into question.","13.978","/eE1SL0QoDsvAMqQly56IkRtlN1W.jpg","2021-10-01","Old Henry",False,"7.3",442
318781,False,"/6gtlv8NYhzEeRyfbIbfeXp5KVJR.jpg","{18,36}","en","Colonia","A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.","17.662","/p7oGFkMGaQR27R1olN9RoMzg4vS.jpg","2015-06-24","Colonia",False,"7.3",1822
493922,False,"/4DUoPZOHdPuROP4nyEIsPaMIiQl.jpg","{27,9648,53}","en","Hereditary","When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.","47.198","/p9fmuz2Oj3HtEJEqbIwkFGUhVXD.jpg","2018-06-07","Hereditary",False,"7.281",7028
987,False,"/k0YZgwDZtI9M80GKvAAbGMweAEH.jpg","{35}","en","The Front Page","A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.","10.928","/mHrHEReLzo3czJ1rX0O6iWLWS48.jpg","1974-11-01","The Front Page",False,"7.3",311
413279,False,"/cU0NFIVj11wo2ERNsb6pBeefqgV.jpg","{35,878}","en","Team Thor","Discover what Thor was up to during the events of Captain America: Civil War.","12.121","/jVSmX89BvsQV2z3wh2IVYVNVw1a.jpg","2016-08-28","Team Thor",False,"7.3",493
379291,False,"/AjtPveq4ZdDDvMGHY4Vi4LIM8oe.jpg","{878,28,16,12,35}","en","Justice League vs. Teen Titans","Robin is sent by Batman to work with the Teen Titans after his volatile behavior botches up a Justice League mission. The Titans must then step up to face Trigon after he possesses the League and threatens to conquer the world.","21.183","/ctHGhbe19xIX6wlECsFydHiha4W.jpg","2016-03-26","Justice League vs. Teen Titans",False,"7.3",887
152780,False,"/6P7DfnG8m7xQ6lHDutANKVsGCeR.jpg","{18,9648}","fr","Le passé","After four years apart, Ahmad returns to his wife Marie in Paris in order to progress their divorce. During his brief stay, he cannot help noticing the strained relationship between Marie and her daughter Lucie. As he attempts to improve matters between mother and daughter Ahmad unwittingly lifts the lid on a long buried secret...","14.118","/8nff89qjYN3Hck5G33xeRPsM8TZ.jpg","2013-05-17","The Past",False,"7.3",513
121875,False,"/44e7qs704rSWWGFMhGtPhAvyT8O.jpg","{35,18,9648,53}","fr","Dans la maison","A sixteen-year-old boy insinuates himself into the house of a fellow student from his literature class and writes about it in essays for his French teacher. Faced with this gifted and unusual pupil, the teacher rediscovers his enthusiasm for his work, but the boy’s intrusion will unleash a series of uncontrollable events.","14.992","/6NCBSCCcyef9aNcABsVGZwuehSC.jpg","2012-09-26","In the House",False,"7.279",783
10440,False,"/px0d4Kzn9683SHLMS9K3e5OHk2H.jpg","{35,9648}","en","Manhattan Murder Mystery","A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.","11.617","/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg","1993-05-02","Manhattan Murder Mystery",False,"7.3",976
6145,False,"/mujUrk2diGe5vRCb3kdpHZeobRs.jpg","{53}","en","Fracture","A husband is on trial for the attempted murder of his wife, in what is seemingly an open/shut case for the ambitious district attorney trying to put him away. However, there are surprises for both around every corner, and, as a suspenseful game of cat-and-mouse is played out, each must manipulate and outwit the other.","19.741","/qNen8x5gaikjIg9CFihgxYcJwQe.jpg","2007-04-19","Fracture",False,"7.3",3639
837881,False,"/5tb7RjF0OAAaiGDUXsuedvhoGqV.jpg","{18,36}","en","She Said","New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault in Hollywood.","18.814","/jG4UI2dbNWlWtTTupjeU3fRJ5Fn.jpg","2022-11-17","She Said",False,"7.3",435
632617,False,"/zs1I3ZFUDEWa5rFyph7OrMH1aJ9.jpg","{18}","en","C'mon C'mon","Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.","17.607","/hROb7nFIM3cnk28J0jk4rFBXGQ9.jpg","2021-11-19","C'mon C'mon",False,"7.278",585
286192,False,"/uRupYPNqCE61kmRSKIGQxWWIaBP.jpg","{16,10751}","en","Lava","Inspired by the isolated beauty of tropical islands and the explosive allure of ocean volcanoes, Lava is a musical love story that takes place over millions of years.","10.047","/n7C5rbdwEsVGdzBTayjjhavB8b9.jpg","2014-10-10","Lava",False,"7.3",1014
19913,False,"/etBZfuOie3uODTKTV5xnbAKB4Fr.jpg","{35,18,10749}","en","(500) Days of Summer","Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.","33.94","/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg","2009-07-17","(500) Days of Summer",False,"7.278",9466
68734,False,"/q4ISn9yyC5OnLT9ESkExHjBuK8d.jpg","{18,53}","en","Argo","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.","24.502","/9LcnmIeKUfKeAxeCY82W9Jug416.jpg","2012-10-11","Argo",False,"7.3",7828
10794,False,"/lHx9jigYO4tIUiZV3v6PSDJFkIR.jpg","{35}","en","The Party","Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect.","10.519","/pC6FB4fLIVRCpMzIbUf1xOVobmz.jpg","1968-04-04","The Party",False,"7.3",691
1672,False,"/mQsMFca19fZsLKMc6x5FjwncTYh.jpg","{28,12,53}","fr","Le Professionnel","French secret service agent Josselin Beaumont is dispatched to take down African warlord N'Jala. But when his assignment is canceled, he's shocked to learn that his government is surrendering him to local authorities. He is given a mock trial and sentenced to 20 years of hard labor. But Beaumont escapes from prison and vows not only to avenge himself against his betrayers but also to finish his original assignment.","14.513","/dhAZ8T0tTlTNw3D7Cn8wc87sk1w.jpg","1981-10-21","The Professional",False,"7.276",472
177,False,"/9QOYUPQjrmFAmz9F161DlOPPI9D.jpg","{35,18}","en","The Fisher King","Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.","16.125","/hwIYw22HmAUMobV4zsX69MgfVUz.jpg","1991-09-20","The Fisher King",False,"7.278",1221
300671,False,"/ayDMYGUNVvXS76wQgFwTiUIDNb5.jpg","{10752,28,36,18}","en","13 Hours: The Secret Soldiers of Benghazi","An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.","51.46","/nAnfWdvUXQemns5BR0Azi4z9o1t.jpg","2016-01-14","13 Hours: The Secret Soldiers of Benghazi",False,"7.3",3276
9325,False,"/zj8XS0l1cWStpKnuD1LFMB3VoV1.jpg","{10751,16,12}","en","The Jungle Book","The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.","47.529","/yN1kuupnPTLUprgfvC5WapgrxG4.jpg","1967-10-18","The Jungle Book",False,"7.276",5867
392982,False,"/hOhPtgYnywoWEqR3Xwn1P37IbDr.jpg","{18}","en","Marshall","Thurgood Marshall, the first African-American Supreme Court Justice, battles through one of his career-defining cases.","14.476","/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg","2017-10-13","Marshall",False,"7.3",566
99861,False,"/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg","{28,12,878}","en","Avengers: Age of Ultron","When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.","91.282","/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg","2015-04-22","Avengers: Age of Ultron",False,"7.274",21956
15392,False,"/myHIlGrvZeD9Zx4ZO75dMfEQWcz.jpg","{18,10402,9648,10749}","en","Crossroads","A wanna-be blues guitar virtuoso seeks a long-lost song by legendary musician, Robert Johnson.","20.001","/2sMo7gwZ8L7KttiW210T0ueJ2eX.jpg","1986-03-14","Crossroads",False,"7.274",383
14202,False,"/j94REWD9CFfN8accJX572RoQUj9.jpg","{10749,18}","en","The Painted Veil","A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.","17.585","/k41IvHDLgZO2ae7RuU77wQjScIj.jpg","2006-12-09","The Painted Veil",False,"7.259",1075
9603,False,"/2FonLz0RPxbBriOlZ9mWhYdlqCp.jpg","{35,10749}","en","Clueless","Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.","31.217","/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg","1995-07-19","Clueless",False,"7.274",4079
75629,False,"/c5WUWudgykIpxb3TchaRnAcsu5y.jpg","{16,878,28,18}","ja","ヱヴァンゲリヲン新劇場版:Q","Fourteen years after Third Impact, Shinji Ikari awakens to a world he does not remember. He hasn't aged. Much of Earth is laid in ruins, NERV has been dismantled, and people who he once protected have turned against him. Befriending the enigmatic Kaworu Nagisa, Shinji continues the fight against the angels and realizes the fighting is far from over, even when it could be against his former allies. The characters' struggles continue amidst the battles against the angels and each other, spiraling down to what could inevitably be the end of the world.","22.784","/d0s1xvykzl0kz7fP5S2ROYqphdz.jpg","2012-11-17","Evangelion: 3.0 You Can (Not) Redo",False,"7.3",735
41201,False,"/5FZRv5M77WaIxNq94R996ar6700.jpg","{16,18}","fr","L'Illusionniste","A French illusionist travels to Scotland to work. He meets a young woman in a small village. Their ensuing adventure in Edinburgh changes both their lives forever.","15.438","/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg","2010-06-16","The Illusionist",False,"7.272",546
424488,False,"/lrHfbfrEl9keXee7lLngtKtStS8.jpg","{18,10752}","en","Megan Leavey","The true story of Marine Corporal Megan Leavey, who forms a powerful bond with an aggressive combat dog, Rex. While deployed in Iraq, the two complete more than 100 missions and save countless lives, until an IED explosion puts their faithfulness to the test.","17.426","/ajZUEsDpo3EgiHZ8HX9yQJIRnFf.jpg","2017-06-09","Megan Leavey",False,"7.3",723
391713,False,"/pcWxKfFNCznTKYy0E8M9nG1cwL4.jpg","{18,35}","en","Lady Bird","Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.","28.095","/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg","2017-09-01","Lady Bird",False,"7.271",7946
1262,False,"/d9eONXYtCmQnPWw61w9pNMGlSzK.jpg","{35,18,14,10749}","en","Stranger Than Fiction","Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.","13.396","/nCzcepubwShvZ4vbCsygQNgF2Z1.jpg","2006-09-09","Stranger Than Fiction",False,"7.271",2112
1850,False,"/aH5QhlVu7uMnLO9P432IcP8FyCI.jpg","{35,18}","en","Man on the Moon","The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.","12.911","/msOZS07xRIFnapwp3fprGbKEAfT.jpg","1999-12-22","Man on the Moon",False,"7.27",1620
778730,False,"/hyHpPzBFLpqlUixtSggSrHcjXdU.jpg","{35,10749}","es","Loco por ella","After a magical night together, Adri voluntarily turns himself into the psychiatric institution where Carla lives.","9.693","/hPBJckYsL1UOsz44InZ2wYJyJTy.jpg","2021-02-26","Crazy About Her",False,"7.3",433
17814,False,"/28lA2YGj74GU4CG4S5DoRmi9mNl.jpg","{53,28,80}","en","Assault on Precinct 13","The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.","18.368","/vAGq6oo8ycKciWksoPDq0Ak4jbj.jpg","1976-11-05","Assault on Precinct 13",False,"7.3",971
11305,False,"/t0GxYLiPkTtFBuzoPLmLU3HSKEN.jpg","{35}","en","Mystery Train","In Memphis, Tennessee, over the course of a single night, the Arcade Hotel, run by an eccentric night clerk and a clueless bellboy, is visited by a young Japanese couple traveling in search of the roots of rock; an Italian woman in mourning who stumbles upon a fleeing charlatan girl; and a comical trio of accidental thieves looking for a place to hide.","12.223","/f11xq7dBGhz9UDc3dabldAGeXVH.jpg","1989-09-06","Mystery Train",False,"7.3",396
10795,False,"/lpUhZCKmxtIE9EEvUsgJRW22xtk.jpg","{18,53,80,9648}","fr","Ne le dis à personne","A man receives a mysterious e-mail appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death.","12.596","/fr2wEeO1H8dzx6EDfzYTRBIvZaE.jpg","2006-11-01","Tell No One",False,"7.269",1287
330457,False,"/xJWPZIYOEFIjZpBL7SVBGnzRYXp.jpg","{10751,16,12,35,14}","en","Frozen II","Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.","99.123","/mINJaa34MtknCYl5AjtNJzWj8cD.jpg","2019-11-20","Frozen II",False,"7.3",9164
93289,False,"/sf3LLFDjkZIABUnHi2tIY02az5r.jpg","{35,10752}","fr","Mais où est donc passée la 7ème compagnie ?","1940: During the chaotic running fights of the French army the 7th company disappears - nobody knows they've been taken captive. Only their scouting patrol, three witty but lazy guys, can escape and now wanders around behind the German lines. They'd like to just stay out the fights, but a Lieutenant urges them to use a captured truck to break through to their troops.","9.614","/eGbSIQ9HumvikBxllond5uCVXjp.jpg","1973-05-24","Now Where Did the Seventh Company Get to?",False,"7.3",315
13597,False,"/gdv9ymSRr6XvpWpE4IsXPx51WiB.jpg","{12,10751,14}","en","Labyrinth","When teen Sarah is forced to babysit her half-brother Toby, she summons Jareth the Goblin King to take him away. When he is actually kidnapped, Sarah is given just thirteen hours to solve a labyrinth and rescue him.","24.859","/q2GimbyqxCeLkRfSMajtaHdwWg9.jpg","1986-06-27","Labyrinth",False,"7.268",2211
11816,False,"/j5cE2YUjyzEeRgWHuO2ccDL5Wps.jpg","{18,10749}","en","On Golden Pond","For Norman and Ethel Thayer, this summer on golden pond is filled with conflict and resolution. When their daughter Chelsea arrives, the family is forced to renew the bonds of love and overcome the generational friction that has existed for years.","14.675","/ic4f03J6pnf9cpQmVDABFhUpbCU.jpg","1981-12-01","On Golden Pond",False,"7.27",421
453278,False,"/oaAyNmnqbB8Ad3O2t9iymZ2gEJa.jpg","{18,37}","en","The Rider","Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States.","14.456","/cFsrA0Is5xode2INrPj1VJcQ18n.jpg","2018-03-28","The Rider",False,"7.3",455
258230,False,"/mAUfGMmYmsBeKRHlBdaj7YUe1Ow.jpg","{18,14}","en","A Monster Calls","A boy imagines a monster that helps him deal with his difficult life and see the world in a different way.","21.418","/eNTalDnE6AcFKghdvws2ckguYWC.jpg","2016-10-07","A Monster Calls",False,"7.3",3146
60308,False,"/uiHHEFQJLP5dnPe84BU4ZB7j5PL.jpg","{18}","en","Moneyball","The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.","20.41","/4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg","2011-09-23","Moneyball",False,"7.3",4722
19666,False,"/u4YATs3X5PLcwCb4j4M6xJcgbty.jpg","{12,10749,18}","hi","लगान","In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.","10.801","/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","2001-06-15","Lagaan: Once Upon a Time in India",False,"7.3",513
9550,False,"/jea4adbYk407PhYK9uhWjihPYAv.jpg","{12,18,28}","zh","十面埋伏","In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.","14.532","/8eofm4YFoaQ79CavT1l8jo4hiGX.jpg","2004-05-19","House of Flying Daggers",False,"7.266",1478
19597,False,"/yxtd1hAb8Ui6ppG9CGuIfTDhO0f.jpg","{35,18}","fr","Le Hérisson","Paloma is a serious and highly articulate but deeply bored 11-year-old who has decided to kill herself on her 12th birthday. Fascinated by art and philosophy, she questions and documents her life and immediate circle, drawing trenchant and often hilarious observations on the world around her. But as her appointment with death approaches, Paloma finally meets some kindred spirits in her building's grumpy janitor and an enigmatic, elegant neighbor, both of whom inspire Paloma to question her rather pessimistic outlook on life.","6.435","/dGV6PP3m871ur8pUFWR3NUysTi2.jpg","2009-07-01","The Hedgehog",False,"7.3",364
11450,False,"/R5yzaNz6IE2107lcmnzBSerCBP.jpg","{36,18,9648}","en","Quiz Show","Herbert Stempel's transformation into an unexpected television personality unfolds as he secures victory on the cherished American game show, 'Twenty-One.' However, when the show introduces the highly skilled contestant Charles Van Doren to replace Stempel, it compels Stempel to let out his frustrations and call out the show as rigged. Lawyer Richard Goodwin steps in and attempts to uncover the orchestrated deception behind the scenes.","14.516","/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg","1994-08-25","Quiz Show",False,"7.3",823
11072,False,"/rNux3fw0jC9wOi3oIxJH2X1Sbap.jpg","{37,35}","en","Blazing Saddles","A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lamarr sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.","22.439","/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg","1974-02-07","Blazing Saddles",False,"7.265",1689
5506,False,"/nXvF27feIPaYMS8RGnLubeKcOjW.jpg","{35,80}","en","The Ladykillers","Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.","18.71","/9LJ6ZV59Q92LAJAbmb7xm9dUBGU.jpg","1955-12-08","The Ladykillers",False,"7.3",428
1598,False,"/ntgpger7OwFNlEldxuvvFHDKzjW.jpg","{80,53}","en","Cape Fear","Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? 14 years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.","29.818","/59bTrfennDfQec2ugRJ3c2z8mE.jpg","1991-11-13","Cape Fear",False,"7.265",3155
209274,False,"/c9SvfYLJyai34bafR1AvqD9vAJi.jpg","{18}","pl","Ida","Anna, a young novitiate in 1960s Poland, is on the verge of taking her vows when she discovers a family secret dating back to the years of the German occupation.","10.634","/rye5v1w3cXz5OrgAoN9OuXdQ1aW.jpg","2013-10-25","Ida",False,"7.264",903
11663,False,"/bQHHEFYBZc23nhbo0z0qB7nxW31.jpg","{35,18,10402}","en","The Commitments","Jimmy Rabbitte, just a tick out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.","11.734","/gpLKRHQvR2Ic2MZEQKL9P2Hx7nU.jpg","1991-08-14","The Commitments",False,"7.3",491
9609,False,"/53xGZekaKft1AfatgmjtcQKDY4f.jpg","{18,37}","en","Of Mice and Men","Two drifters, one a gentle but slow giant, try to make money working the fields during the Depression so they can fulfill their dreams.","20.732","/qAHLUMZyoW3iwj2b01B2nKcePTA.jpg","1992-09-16","Of Mice and Men",False,"7.3",578
663870,False,"/7XZsVVnqTsMJXg3J4CHzeV2Lro9.jpg","{28,35,18}","da","Retfærdighedens ryttere","Markus returns home to care for his daughter when his wife dies in a tragic train accident. However, when a survivor of the wreck surfaces and claims foul play, Markus suspects his wife was murdered and embarks on a mission to find those responsible.","14.884","/sshNnwmQLk720iBQ0dZg3GVGKfK.jpg","2020-11-19","Riders of Justice",False,"7.3",713
9833,False,"/yWIjNZpQSVGD2YgpGorFVf1MJb0.jpg","{53,18,10749}","en","The Phantom of the Opera","Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles.","26.732","/aTsp2VTaCBiGs8w05OTXfD97FRZ.jpg","2004-12-08","The Phantom of the Opera",False,"7.3",1489
2270,False,"/6aYZjRsRCDGuzWbNo43Jsi2thh.jpg","{12,14,10749,10751}","en","Stardust","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.","21.268","/7zbFmxy3DqKYL2M8Hop6uylp2Uy.jpg","2007-08-09","Stardust",False,"7.3",3788
1725,False,"/bkahbHkwBSbIDtTm667Tu1ba2bu.jpg","{80,18,10749}","en","West Side Story","In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two romantics, one from each gang, fall in love leading to tragedy.","14.417","/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg","1961-12-13","West Side Story",False,"7.3",1740
558,False,"/aqaSgTT6jiAdx9aJ4xUI4G2MEXe.jpg","{28,12,14}","en","Spider-Man 2","Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well...","25.384","/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg","2004-06-25","Spider-Man 2",False,"7.263",14254
509,False,"/egyi9TQjLhNEQuEsK1dXovdHOHL.jpg","{10749,35}","en","Notting Hill","William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.","32.64","/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg","1999-05-21","Notting Hill",False,"7.263",5625
465136,False,"/hcoeD3oLP7t2dwMK7mnRAUkUxWS.jpg","{10749,14}","en","Every Day","16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day. Feeling an unmatched connection, Rhiannon and “A” work each day to find each other, not knowing what the next day will bring.","17.911","/4UnME3icxSspwL0UoGZNSyyp7Xs.jpg","2018-02-22","Every Day",False,"7.2",2123
156022,False,"/wHytVsfAZsVDAcABd6iQGmE2j29.jpg","{53,28,80}","en","The Equalizer","McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.","118.548","/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg","2014-09-24","The Equalizer",False,"7.262",8377
113082,False,"/v7GQxa9ZmdMZjt4JwZF54mvAiTv.jpg","{28,12,14,16}","ja","ベルセルク 黄金時代篇I 覇王の卵","Guts, an immensely strong sword-for-hire, has little direction in his life, simply fighting one battle after the next. However, this all changes suddenly when he meets and is bested by Griffith, a beautiful and charismatic young man who leads the Band of the Hawk mercenary army. After Guts joins the Band and the relationship between the two men begins to blossom, Casca, the tough, lone swordswoman in the Band of the Hawk, struggles to accept Guts and the influence he has on the world around her.  While the two men begin to fight together, Griffith continues to rise to power, all seemingly in order to reach his mysterious, prophesied goals. What lengths will Guts and Griffith go to in order to reach these goals, and where will fate take the two men?","38.072","/vES8WAzjowrMT8gwnoEaCioZXXk.jpg","2012-02-03","Berserk: The Golden Age Arc I - The Egg of the King",False,"7.3",445
19908,False,"/oihWVx3imvRKujnGmSDYhfG1gI5.jpg","{35,27}","en","Zombieland","Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.","36.636","/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg","2009-10-07","Zombieland",False,"7.262",11591
